9.778113097488853711e+00,1.212359414161619631e+00,7.264139243203366014e+00,1.011546580689933350e+01,2.066628381031717154e+01,1.327922159934096591e+01,2.771358888352796868e+01,3.549162056823311762e+00,2.603419775455320107e+01,7.017350851581571014e+00,1.007712520426756164e+01,6.924158526158778137e+00,1.335807853776558041e+01,2.219786084394296921e+01,8.378321501580920483e+00,5.604218328976349639e+00,1.689080616061983520e+01,4.662097079109371656e+00,8.071407321177710870e+00,7.283918490610387764e+00,1.894854307025192597e+01,2.497982288475300550e+01,9.574883784250433294e+00,2.522388722762286406e+01,1.126618161749862423e+01,5.366513696771754383e+00,3.403902384230799782e+01,2.541397566162759958e+01,9.803031691608653730e+00,1.090756207519233811e+01,2.663523351224044688e+01,1.060717695729086607e+01,1.237174460998509140e+01,1.085657752555167832e+01,7.848075055725712623e+00,3.049023319691612777e+00,6.452968881409723245e+00,1.400393886521701781e+01,7.058955203586976701e+00,1.174515167666611326e+01,5.368972758396968636e+00
8.408294346058289293e+00,1.931915269626507170e+00,7.937885972059743445e+00,7.872485182846340024e+00,2.138235556842729324e+01,1.202405178847494227e+01,2.363058477857402551e+01,2.218889618060945867e+00,2.834189876553177001e+01,8.027054181431061863e+00,9.999708502090879136e+00,6.037643537402198390e+00,8.223276348610504272e+00,2.882209013769628214e+01,9.513617019465501201e+00,6.833795774199296069e+00,1.929823686707650410e+01,2.881680439960883078e+00,8.465282972663937144e+00,8.841543077001432493e+00,1.890151228067158939e+01,2.539988751204692718e+01,1.455133192086759308e+01,2.546008475685699679e+01,1.330103695144481080e+01,8.877749107018329866e+00,3.895640362623496600e+01,2.722412168103066321e+01,1.092418291221028248e+01,9.395732498799793220e+00,2.323452110840625195e+01,9.151176663077499995e+00,9.611503350472416329e+00,3.613566086551848411e+00,1.287076502427458635e+01,2.196496844829790795e+00,6.190093194768113705e+00,9.333991014706219502e+00,4.076937195218975241e+00,1.337039672744443841e+01,7.970786823641875074e+00
7.178390200458613535e+00,1.509363774700372751e+00,7.271284915609161459e+00,1.251253951657455943e+01,2.034934284450311992e+01,1.157477298256356413e+01,2.529241336838056853e+01,4.061497046012478407e+00,2.391690342589109974e+01,1.193846553692402068e+01,1.492769597504699064e+01,3.033632799413072512e+00,1.020266876165759840e+01,2.250264280554240059e+01,8.543224966058870606e+00,5.728746078464573621e+00,1.651636163633679999e+01,2.934480959778805964e+00,9.898811612769215174e+00,6.823164051204158476e+00,1.798831715853689417e+01,2.268687538345101729e+01,1.016791351571695934e+01,2.521910464693974774e+01,1.076226969865568606e+01,8.463839851674324066e+00,3.508547267638412137e+01,2.573265687907968058e+01,1.604057397012766373e+01,1.152474852603150346e+01,2.317069334062721353e+01,1.045964721581555068e+01,8.637884311963206940e+00,7.034010608246363816e+00,9.649985747719075135e+00,2.635068933571377947e+00,4.118587373740228763e+00,1.167744736236231162e+01,4.936521793613568576e+00,1.216655696477630855e+01,5.652097282937484479e+00
8.634733472993072922e+00,1.570273804310428511e+00,5.746163730825819549e+00,9.062162930454812582e+00,1.903373003045787826e+01,1.235453771049730953e+01,2.059963574881737358e+01,2.650146293938053343e+00,2.542769925164059330e+01,9.912882083920973031e+00,6.116676824129918089e+00,4.549691515825792010e+00,9.656892872057753152e+00,2.098029344997100054e+01,8.158725690365542960e+00,5.790150899427784381e+00,1.503795866092787570e+01,3.580136081918541269e+00,7.741074448926714702e+00,9.113870622038982461e+00,1.672461539612521264e+01,2.620951100687149449e+01,1.158339031208871006e+01,2.371877245884779839e+01,8.614503278985448986e+00,7.493428071940016366e+00,3.363620796744172736e+01,2.358000237042011094e+01,9.719420068154157377e+00,1.083107856611757214e+01,2.072951430877321854e+01,9.046644275872926855e+00,7.268843060999781613e+00,6.577996761741391474e+00,7.764619085183071867e+00,1.823027809895807483e+00,5.621827734335083093e+00,1.168370409571274493e+01,5.457951111567534319e+00,1.129143137582986256e+01,5.283228967311266011e+00
7.254689467964689165e+00,6.567455434580724560e-01,4.929997646544283185e+00,9.845097169911481316e+00,1.907594998713955903e+01,1.164323653230728617e+01,2.305050641290031166e+01,4.713354073061499783e+00,2.857623245782817278e+01,7.443111050829611663e+00,1.246902566870396711e+01,4.336105798753846940e+00,9.849128696272938299e+00,2.133302923017490826e+01,8.202835067910639211e+00,4.125644566243771294e+00,1.437758890937680079e+01,1.717695357334270811e+00,7.219674185263841970e+00,5.411428816480198023e+00,1.240593460696113226e+01,2.261056450675743790e+01,9.687570919697419569e+00,2.152151050136989596e+01,1.022946881966137056e+01,6.944125746098539054e+00,3.099900639099894306e+01,2.303186226129644254e+01,1.044127886615208745e+01,1.055503401519882978e+01,2.074606715953288472e+01,8.000341429064659948e+00,9.045524769739248683e+00,5.805311853197699712e+00,6.717425403232583747e+00,1.082903813033951002e+00,4.456917774547363820e+00,9.652236762022896599e+00,4.300621751403318704e+00,1.084615496461790762e+01,6.071315139158887320e+00
7.836251968845234117e+00,2.525265161368818401e+00,5.639140049629536300e+00,9.400365061106144893e+00,1.692657721986428143e+01,9.285164617183317759e+00,1.961285514529319585e+01,9.862457846301041497e-01,2.430849728004606192e+01,4.356329280012315230e+00,1.239797165504706911e+01,7.792528221723933335e+00,1.411391015194037557e+01,2.244973721537957800e+01,1.103757741919913471e+01,3.522627930400649365e+00,1.563237671584450794e+01,3.971940124522541193e+00,7.061704295956795718e+00,5.919258707502211614e+00,2.026102428765015162e+01,2.577287629127446067e+01,1.092848941648337302e+01,2.379654443966918009e+01,8.384451598679495632e+00,5.494516562703902096e+00,3.032339797283186655e+01,2.400083632009330969e+01,8.198646678393528120e+00,1.146032951549987189e+01,2.350069639574062208e+01,8.942989697617377942e+00,6.799074492035057204e+00,7.592394391846820412e+00,9.044879300334072170e+00,4.393153592313931100e+00,5.644964998180081572e+00,9.994338390893057422e+00,4.318665387234835507e+00,1.235715936812446714e+01,5.641061445164688770e+00
7.600127271739365753e+00,1.378765902020266720e+00,6.865251258945550106e+00,9.646131888053682601e+00,1.539243807395230057e+01,9.309402019585160559e+00,2.040637066117713871e+01,3.087322872176073485e+00,2.493862501490572825e+01,7.699762755235873612e+00,1.194085237639472830e+01,4.448515040316181945e+00,1.129612516267001254e+01,2.310546721530626613e+01,1.125225202324632789e+01,5.174151770751553414e+00,1.446565045354919654e+01,3.915425070556559639e+00,7.527785896389258546e+00,6.189793476369775505e+00,1.374118961707821107e+01,2.019537112679961055e+01,8.501363896051783442e+00,2.016914752634045627e+01,9.014157888662628793e+00,7.015806864369480422e+00,3.243504236639234506e+01,2.159303753430286221e+01,9.178401526956793788e+00,1.092796244232531677e+01,2.142873339159928392e+01,1.310349294400974252e+01,9.188406491531679876e+00,5.724560063532400100e+00,8.637200980381319226e+00,4.443390031665065187e+00,6.364162471634490892e+00,1.249511677508906260e+01,4.525953112176631876e+00,1.124682078842008259e+01,6.146078366271174431e+00
8.600327106483959483e+00,2.446158598977023590e+00,3.187476781051052033e+00,9.445360293782268712e+00,2.025357409625502214e+01,8.486744304021407004e+00,2.369391121437776349e+01,1.965069895771469177e+00,2.756359660352131868e+01,8.839572053961617826e+00,1.034640738518822545e+01,7.482393587803746193e+00,1.078452660673292485e+01,2.379177763486515573e+01,9.484839069965723013e+00,6.933581339066178018e+00,1.507271271558781756e+01,1.854934797151928993e+00,8.399740065780255449e+00,8.865694917056927693e+00,1.517849720758151832e+01,2.356480979843279400e+01,9.987989650905372940e+00,2.252114722589183415e+01,1.040743557812822928e+01,9.366761363727114542e+00,3.564235558177509944e+01,2.555791856175650523e+01,9.530931018737048177e+00,9.159490538552129024e+00,2.201096596642550907e+01,9.244066183967969863e+00,8.253870567713754269e+00,4.027850112298395402e+00,8.564208788630287117e+00,1.572722036770147325e+00,4.856448879270348407e+00,1.088505157269048595e+01,4.861402195933396619e+00,9.106730193532747819e+00,6.027527706748969649e+00
8.851645602390401990e+00,1.528556093998550525e+00,8.584128622842939649e+00,9.164533790361435450e+00,2.541945958407467288e+01,1.095005423246531251e+01,2.152207152841685911e+01,3.606159562985821410e+00,2.617369294800380430e+01,9.228075035718346086e+00,1.477964768620827485e+01,7.007349876066736094e+00,1.011093238355363155e+01,1.908944233192023532e+01,7.929113320201720327e+00,5.434986557947887320e+00,1.765595592591133567e+01,2.065095370950721376e-01,8.068737763734047164e+00,6.371722434859588446e+00,1.530744979446715703e+01,2.606047525110635377e+01,1.278239722771272646e+01,2.231777218978203692e+01,1.263623552741242229e+01,7.569761758761680781e+00,3.444299881095936655e+01,2.458538957847077455e+01,1.012682170089455802e+01,8.737459315729578790e+00,2.029279030780487858e+01,9.431809447388479484e+00,8.369322959315981691e+00,5.491758641985296840e+00,8.003104937801522212e+00,2.748962868961015271e+00,4.000066088021570820e+00,1.291766590663246461e+01,4.739389148343708058e+00,1.321561269777504499e+01,5.487307142111363945e+00
1.181134780875504831e+01,2.331069299440902576e+00,7.409192219829362713e+00,9.056944841873900032e+00,2.222467886278297655e+01,1.095477186097131117e+01,2.113639742934620358e+01,4.039729755160890612e+00,2.946398369137704520e+01,1.055234442989767452e+01,1.099720536606860577e+01,8.348039900855992457e+00,1.299452423254229494e+01,2.535854540579856575e+01,1.049136531497849134e+01,4.791857118758652945e+00,1.759418503976115034e+01,3.458491694777691805e+00,7.335450452446157676e+00,7.916942245559875246e+00,1.714748169701079306e+01,2.391172535247327247e+01,1.268170773612245306e+01,2.639650826732792055e+01,1.236516899370093192e+01,6.945925340583753993e+00,3.409216407977082497e+01,2.715119208272863816e+01,8.727391247289340015e+00,1.109611090281691581e+01,2.405667785817049165e+01,1.171722701242760500e+01,9.403070091482790716e+00,5.012869113276035016e+00,9.977446039563620417e+00,2.150279006721873554e+00,5.455753223861031564e+00,1.658291581557919869e+01,5.471731481728697055e+00,1.469704281985478111e+01,7.176056596015492062e+00
