7.145858940673262438e+00,6.551337649671260088e+00,6.171727877993334666e+00,5.974213337335713803e+00,1.213153535213082179e+01,9.320583404487074120e+00,2.076893413249703002e+01,1.735841654644803000e+01,1.102580382557209226e+01,1.917645952724330627e+01,8.560770993315955479e+00,4.502205015323047732e+00,3.027583772581693111e+01,2.036974840296266009e+01,7.841430035395323017e+00,1.063817301043745900e+01,7.418911645248253528e+00,9.012964273755880384e+00,1.945587636165485890e+01,6.800884133699099721e+00,8.271589931808767560e+00,5.665216235943715262e+00,4.677857415526895934e+00,1.403551032203676208e+01,7.602100038805062354e+00,5.056493350139027676e+00,6.670747709215218535e+00,5.892486741605771350e+00,9.965723756958150048e+00,1.012876102985946503e+01,1.968888074523282938e+01,1.729863867476283090e+01,1.169924035995501121e+01,1.833012274917983220e+01,8.698064439862466912e+00,5.332583801498103959e+00,2.837523303869062730e+01,2.012420495323976510e+01,7.201879962898576792e+00,1.063052797371795322e+01,6.960914092272653342e+00,9.086678436040315887e+00,1.889258386245777288e+01,6.719957217125718252e+00,7.341261812522430930e+00,5.475052511163711166e+00,4.306300616538517367e+00,1.496711144476449995e+01,2.166771792321487311e+00,1.341573143738349394e+01,2.818971443629746609e+00,1.163002687013232617e+01,4.686067114329459216e+00,1.291524873937782658e+01,5.164544994479181028e+00
5.558855547682442833e+00,6.525584265029459097e+00,8.206639080646821682e+00,7.509973368794314652e+00,1.244158048641730829e+01,7.635314335376098605e+00,1.994408809647610781e+01,1.568761374460757096e+01,9.446033559118879097e+00,1.950584143276062221e+01,9.034738513094868750e+00,4.509473361713118855e+00,3.277970751852430453e+01,2.363805459423425503e+01,7.232705233866516537e+00,8.107235965481695672e+00,4.094328394254670656e+00,8.021535077527250479e+00,1.941545969066917365e+01,7.205355647017028353e+00,1.028354997070563215e+01,4.519150915824777570e+00,4.767803477493587572e+00,1.251704138364972785e+01,5.287062038599521507e+00,7.242432257190959177e+00,7.361698173655298660e+00,7.052394983266319528e+00,1.195020292714730736e+01,8.142390619467992252e+00,2.148326616229477537e+01,1.667306885369337266e+01,9.065903154126448982e+00,1.938074559969249577e+01,9.668850759009574247e+00,5.810856219181468774e+00,3.301542480417297298e+01,2.395961654534563223e+01,7.284737469531759047e+00,8.186835469215191452e+00,4.461939040372477905e+00,8.052038561755635371e+00,1.843254797905053621e+01,7.821567937440677021e+00,9.592253384893457024e+00,4.675732562925293045e+00,4.430073362823693905e+00,1.175056913515255630e+01,1.787973713453322899e+00,9.689864550136913834e+00,3.566248028390607949e+00,1.137002858395701033e+01,4.801588278892707784e+00,1.100150217015839971e+01,4.746114200058803689e+00
5.220021551679649541e+00,5.812495161288310896e+00,7.325588713543800701e+00,5.600082588676709605e+00,1.256606740392553867e+01,1.050523083991969564e+01,2.831649960711953540e+01,2.230042264173485478e+01,1.120226539589204506e+01,1.699553912060456184e+01,1.137636804960176562e+01,5.332937745745748970e+00,3.786362172323192254e+01,2.788384837141388317e+01,7.814016252862550083e+00,1.123393630923728637e+01,7.024574720223283997e+00,1.096872599712471441e+01,1.751574291887158807e+01,8.341691974653587138e+00,9.792377137345157578e+00,4.343241876755190134e+00,3.718790125833927540e+00,1.389775341557044719e+01,5.285931800543765213e+00,6.240170270112837869e+00,6.744712744068497301e+00,5.503319452839349424e+00,1.331527506287421936e+01,1.034983212424240406e+01,2.470770628771517607e+01,2.234801165652103094e+01,1.080227059464815120e+01,1.758009670053040097e+01,1.135180161912636443e+01,5.945515116455425186e+00,3.380852703091336764e+01,2.652037942790412473e+01,8.121811682131024668e+00,1.107509593637906775e+01,6.840880791243186820e+00,1.119041219079975136e+01,1.917657490272963372e+01,8.415029708800796371e+00,9.623060843619358096e+00,4.324375677482238167e+00,3.676526893686491437e+00,1.328577246531040323e+01,2.031797233977850059e+00,1.189238516866989492e+01,2.644475373301854226e+00,1.336834881352219462e+01,4.821662057838555171e+00,1.249637047306137205e+01,4.449724710586031584e+00
1.264536476342222215e+01,7.990414569970706538e+00,1.095735027276210971e+01,1.137997144108895675e+01,2.503504244054720829e+01,9.468670709238962147e+00,3.267218274006192757e+01,2.650936909849043133e+01,1.311047005259534792e+01,2.726002797137231681e+01,1.565050158940602998e+01,7.276889788913941892e+00,3.745471732639293805e+01,3.198772967873775741e+01,1.344476571011931476e+01,1.422551756527683509e+01,5.858628252415395643e+00,9.385269042494217118e+00,2.798085863586035416e+01,1.429503497722197380e+01,1.453463449832847232e+01,8.924708678718886290e+00,8.019421737257626859e+00,2.002146036132231188e+01,1.128039671288203571e+01,7.861757119117823045e+00,1.138611654603974443e+01,1.045199741676202621e+01,2.485544356876377137e+01,8.453551029005520689e+00,2.922688231748298193e+01,2.405174941662248145e+01,1.303366794114382898e+01,2.741165308769246778e+01,1.622509013842450187e+01,7.584630841379176758e+00,3.725277774878002646e+01,3.056772644473252853e+01,1.376819251027526469e+01,1.353185685706142216e+01,5.859524298097915640e+00,9.079796253220660418e+00,2.773634168379096110e+01,1.421086644086137518e+01,1.491953501286147876e+01,9.328090640640239073e+00,7.432645894969027722e+00,1.975157841793915381e+01,2.619074263933726332e+00,9.951331569192152671e+00,6.101235530611812230e+00,1.138411173522115050e+01,8.335979246615249139e+00,1.105504183619402347e+01,8.862557475130982354e+00
6.916241754016401622e+00,9.360170938610027136e+00,6.590925579916687482e+00,8.331374436430039054e+00,1.423014054744367485e+01,9.760706941610337140e+00,2.793400436743718274e+01,2.081100189803459699e+01,1.275060390726651960e+01,2.207029451547941790e+01,1.295671254601258049e+01,8.390864079461669789e+00,3.852436891111911876e+01,2.663150202298022151e+01,9.373078469745145469e+00,1.204913689855003156e+01,1.017287078459172811e+01,1.073287473140351267e+01,2.169223132828894762e+01,1.138016256474396393e+01,1.001287171594644754e+01,7.303684001926704639e+00,5.703420026615611427e+00,1.479463754202854808e+01,6.947848587872358372e+00,9.910065590095754828e+00,7.310786551391024624e+00,8.619501145658025720e+00,1.641011273574926221e+01,1.007039721162973578e+01,2.743088952258018764e+01,1.956246405747496553e+01,1.225002040814624671e+01,2.160015740683386909e+01,1.329991729297591974e+01,8.450094674025852015e+00,3.657637762272256055e+01,2.484327876911580191e+01,9.085422389740610782e+00,1.182037647454598961e+01,9.800800987674408660e+00,1.041284783332590358e+01,2.092774713149984223e+01,1.115026008665268620e+01,1.001623681828660928e+01,7.148650222244751440e+00,5.317790894723098738e+00,1.594185371906291415e+01,2.074270956263918109e+00,1.593003138728860790e+01,4.487638577247519578e+00,1.315042965077567949e+01,6.490015408302183708e+00,1.631002452481295606e+01,6.923308457666769833e+00
6.672707471484115693e+00,7.190100833785292522e+00,5.514884404953568797e+00,6.166475897950146390e+00,9.462753299119667005e+00,1.132270396151024450e+01,2.206332873797606098e+01,1.968234361045451308e+01,1.015070194617100796e+01,1.691048047809404764e+01,7.868052490928119092e+00,4.290145685171999013e+00,3.046224958863017207e+01,2.566372439845784115e+01,6.891768640922300904e+00,1.232828151041337073e+01,1.150588870969991184e+01,1.000332194823299403e+01,1.953444969790547248e+01,6.270035885064788594e+00,6.054426066936478890e+00,5.848901606284739429e+00,4.908329654780728468e+00,1.033756257538499490e+01,6.496287401277746731e+00,7.220779043842845191e+00,5.850079059294848172e+00,6.408989779988748303e+00,8.211029168137203627e+00,1.088356559221288222e+01,2.284468483039326614e+01,1.851856163420907464e+01,1.036041022353845698e+01,1.497505676116120554e+01,8.215737946161626226e+00,5.715973232967421325e+00,2.928574055747950666e+01,2.271002476881080057e+01,7.467963243080408375e+00,1.208589777385197017e+01,1.203898770661387552e+01,9.227835607551744701e+00,1.748740904193643075e+01,6.618404263869047455e+00,6.677076456054709119e+00,6.188267124163279398e+00,5.071375553042787310e+00,1.084717589974459706e+01,2.856545116044897803e+00,1.646157115830683182e+01,3.751546347841100637e+00,1.331418134922309271e+01,5.826504097655803349e+00,1.413022115892033170e+01,6.512768228641311552e+00
6.794146377581216534e+00,6.147090775318010181e+00,6.795103016143310803e+00,7.234880786854739121e+00,9.942942220489866756e+00,9.779576933589721577e+00,1.785002661062442186e+01,1.582600154808533865e+01,1.167948093880888649e+01,1.609618433045546126e+01,6.665872035975501042e+00,4.474946927059574087e+00,2.887424024974509607e+01,2.283953808639745375e+01,5.464386973851694584e+00,1.047587347193542229e+01,6.717711663952242951e+00,1.071487984067017152e+01,1.492501340032900892e+01,4.556338990900457908e+00,6.168938320327090885e+00,6.969684354402297721e+00,4.679067749028644307e+00,1.107499548532638656e+01,6.994664037679012125e+00,7.546499188365411115e+00,6.829555256383820883e+00,7.429530604284523498e+00,1.133737293203324192e+01,1.218006054993159459e+01,1.764134419481689520e+01,1.905251951842589975e+01,1.264450967811720439e+01,1.704631998409040960e+01,6.345512193668841228e+00,5.993035541359656548e+00,2.587075424103440824e+01,2.094220678438640348e+01,5.913099863861592809e+00,1.197131049634918476e+01,6.728755456992032258e+00,1.123599350302411182e+01,1.517790005237878859e+01,5.092013354263715819e+00,5.915644512646092146e+00,6.988969881177055754e+00,4.990738923245734426e+00,1.064228476409084756e+01,2.281583879676568394e+00,1.718050712289949189e+01,4.803527349771208321e+00,1.458590843931224690e+01,5.052237128243301179e+00,1.303535385020291315e+01,7.462395727914727495e+00
7.328169962548636285e+00,7.362141332520057091e+00,7.075247345499648510e+00,6.633585003600996011e+00,1.405109337382680401e+01,1.033141568227705598e+01,2.684167887819240761e+01,2.021210157306755306e+01,1.080202411587752387e+01,1.898160688666793661e+01,1.077699981441958776e+01,5.582091901787342714e+00,3.318857446471601946e+01,2.490474502981310323e+01,8.410781771036505816e+00,1.029005709410789215e+01,1.055337505256019170e+01,1.025632609660982730e+01,1.872385911077092757e+01,9.635103787712917978e+00,1.007041707179994283e+01,6.167189392259659009e+00,4.697129442542550493e+00,1.643097532102098057e+01,7.662568107364538861e+00,8.674141167862092772e+00,7.602369696351259698e+00,7.104820546642957702e+00,1.744643946483064312e+01,1.021047256496974853e+01,2.700531336607668464e+01,2.149384621234645465e+01,1.100485006712949243e+01,1.913674018739868998e+01,1.075924718556089488e+01,5.422642344835210793e+00,3.462144025022644200e+01,2.541660136603633191e+01,9.038022460693488469e+00,9.795236086996577995e+00,1.002085949407534748e+01,1.026499025815417809e+01,1.874772519534036874e+01,8.691383664296495226e+00,1.045100712850202385e+01,5.749132543262506445e+00,4.589101219193146619e+00,1.499805404044137802e+01,2.633339135014717947e+00,1.526637890922400764e+01,3.868933961700570023e+00,1.287220357980715413e+01,5.582859930179167485e+00,1.180621234774300810e+01,6.150839373613978367e+00
1.098446289082903782e+01,1.040901772503055156e+01,1.158561716094570926e+01,9.781309983841612876e+00,1.916019115249114080e+01,1.015205521064578775e+01,2.960609776718303365e+01,2.284124613500762280e+01,1.046580861663350781e+01,2.483500503321874575e+01,1.237750479700974893e+01,7.844399275916553727e+00,3.755533284368546987e+01,2.955085997056600888e+01,1.162657946259345643e+01,1.284722343543537626e+01,8.561978451269338208e+00,1.006908883663264120e+01,2.425587042346656119e+01,1.113617191857236932e+01,1.240189501648842096e+01,7.633290574843868193e+00,4.527695329856033624e+00,1.627112012124548102e+01,9.880735043507627324e+00,1.077162708229355204e+01,1.120588907673104728e+01,9.880469371441833459e+00,2.044576300850619077e+01,9.708869656144313964e+00,2.537468620495631200e+01,2.341985215581003388e+01,1.172064951271899247e+01,2.361076767070482418e+01,1.179624834428302549e+01,6.759047640015564795e+00,3.705847743769297864e+01,2.913714596524511435e+01,1.128415371217531415e+01,1.344228682181718249e+01,8.451239554053588066e+00,1.031305604561518585e+01,2.176042623663424180e+01,1.076030204037042992e+01,1.245092064869100668e+01,8.003550774500041598e+00,4.744736557491890494e+00,1.666377883314586228e+01,2.666134842801463289e+00,1.463738449997128832e+01,4.724134841428636378e+00,1.191877825114640288e+01,6.829542444410159341e+00,1.348856645459403758e+01,6.959850932311697491e+00
8.128182453660844686e+00,1.022490220002125838e+01,7.760620142746327055e+00,8.909267646669960072e+00,1.084637036063216797e+01,8.793781894043089409e+00,2.312728313053652940e+01,1.794249564581247824e+01,1.141268373346076714e+01,1.808076394956807320e+01,1.040042787581357153e+01,6.435196189705481906e+00,2.890287355956150961e+01,2.320277407983795825e+01,6.622556153027320924e+00,9.769691653271348031e+00,5.938423612373910920e+00,9.905769783313155941e+00,1.923674153800482145e+01,8.675083573084480193e+00,9.217316583474824299e+00,6.385970952016632118e+00,4.829342605365650520e+00,1.358932025525927756e+01,8.208466665583786792e+00,1.057148759636030100e+01,8.137697770254181506e+00,7.940110200746572033e+00,1.129632904974000596e+01,9.189889825237285592e+00,2.275966497995962001e+01,1.858624424137378739e+01,1.136420366765750067e+01,1.833043234623777096e+01,1.037589634682228557e+01,7.214488893885690146e+00,2.904899051602309612e+01,2.254706189284980411e+01,6.620902506456356917e+00,9.759955174077383333e+00,5.986244649193672274e+00,9.663212457562945445e+00,1.773898672416212108e+01,8.140015356250872358e+00,8.322837556987417784e+00,6.889477483815447556e+00,4.287671279377642364e+00,1.327776430729209700e+01,2.932187749786828945e+00,1.387012346736680435e+01,3.354582686415695125e+00,1.354902302751015419e+01,5.601414999801384020e+00,1.245514552303583500e+01,5.765661280373671538e+00
